time,open,high,low,close,Volume
1770889320,1.36484,1.36496,1.36476,1.36486,347
1770889500,1.36486,1.36508,1.36484,1.3649,372
1770889680,1.36488,1.36503,1.36472,1.36502,285
1770889860,1.365,1.36501,1.36482,1.36497,299
1770890040,1.36498,1.36502,1.36478,1.36478,250
1770890220,1.3648,1.36496,1.3645,1.36492,409
1770890400,1.36494,1.36504,1.3645,1.36486,630
1770890580,1.36489,1.36494,1.36414,1.36434,992
1770890760,1.36432,1.36467,1.36432,1.36461,430
1770890940,1.3646,1.36464,1.36408,1.3641,371
1770891120,1.36414,1.36424,1.3639,1.36414,397
1770891300,1.36412,1.3642,1.36382,1.36402,457
1770891480,1.36404,1.36442,1.36403,1.3644,410
1770891660,1.3644,1.36444,1.36416,1.3643,365
1770891840,1.36427,1.36433,1.36392,1.36422,403
1770892020,1.36422,1.36422,1.3641,1.36419,218
1770892200,1.36418,1.36429,1.36406,1.3641,366
1770892380,1.36412,1.36444,1.36412,1.36432,264
1770892560,1.36433,1.36438,1.36413,1.3642,326
1770892740,1.36417,1.3643,1.36406,1.36424,321
1770892920,1.36423,1.36432,1.36409,1.36414,275
1770893100,1.36414,1.36418,1.36402,1.36409,225
1770893280,1.36408,1.36412,1.36388,1.36392,188
1770893460,1.36392,1.36411,1.36368,1.36371,264
1770893640,1.3637,1.36392,1.3637,1.36381,258
1770893820,1.3638,1.36394,1.3637,1.36386,276
1770894000,1.36386,1.36395,1.36362,1.36382,369
1770894180,1.36382,1.3639,1.3637,1.3637,196
1770894360,1.36372,1.36382,1.36354,1.36382,162
1770894540,1.36382,1.36408,1.36381,1.36408,258
1770894720,1.36409,1.36423,1.36402,1.3641,230
1770894900,1.36409,1.36452,1.36405,1.36448,266
1770895080,1.36449,1.36464,1.36436,1.36461,205
1770895260,1.36462,1.36486,1.36452,1.36486,388
1770895440,1.36484,1.36484,1.36461,1.36462,217
1770895620,1.3646,1.36461,1.3642,1.3642,291
1770895800,1.36418,1.36453,1.36412,1.36438,344
1770895980,1.36436,1.36448,1.36426,1.36428,190
1770896160,1.36428,1.36432,1.36424,1.36428,183
1770896340,1.36427,1.36427,1.36376,1.36376,217
1770896520,1.36378,1.36382,1.36355,1.3637,374
1770896700,1.3637,1.36418,1.3637,1.36411,294
1770896880,1.3641,1.36431,1.36392,1.36431,239
1770897060,1.3643,1.36459,1.36414,1.36452,493
1770897240,1.36451,1.36472,1.36446,1.36463,439
1770897420,1.36462,1.36512,1.36453,1.36493,508
1770897600,1.36494,1.365,1.3648,1.36482,467
1770897780,1.36482,1.36502,1.3648,1.36482,566
1770897960,1.36482,1.36499,1.36481,1.36492,388
1770898140,1.3649,1.36496,1.36473,1.3648,355
1770898320,1.36478,1.3648,1.36457,1.36473,348
1770898500,1.36472,1.36483,1.3644,1.3644,485
1770898680,1.3644,1.36451,1.36433,1.36438,357
1770898860,1.36438,1.36476,1.36417,1.36454,673
1770899040,1.36455,1.36463,1.36445,1.3646,519
1770899220,1.3646,1.3647,1.3643,1.3645,463
1770899400,1.36449,1.36464,1.36434,1.36452,411
1770899580,1.36452,1.3647,1.36442,1.36453,550
1770899760,1.36452,1.36471,1.36422,1.3643,504
1770899940,1.3643,1.36444,1.36392,1.36392,549
1770900120,1.36391,1.36392,1.3632,1.36322,515
1770900300,1.36322,1.36348,1.36322,1.36338,356
1770900480,1.36338,1.36339,1.3629,1.36296,602
1770900660,1.36296,1.36302,1.36252,1.36253,456
1770900840,1.36252,1.36295,1.36219,1.36274,693
1770901020,1.3627,1.36302,1.36264,1.36293,838
1770901200,1.36295,1.36322,1.36285,1.36312,719
1770901380,1.36314,1.36333,1.36308,1.36322,659
1770901560,1.36328,1.36334,1.3631,1.36323,563
1770901740,1.36324,1.36341,1.36309,1.36332,478
1770901920,1.36331,1.36367,1.3633,1.36332,693
1770902100,1.36333,1.3634,1.3629,1.36313,684
1770902280,1.36314,1.36358,1.36313,1.36352,391
1770902460,1.36351,1.36392,1.36346,1.36392,417
1770902640,1.36392,1.36397,1.36367,1.36381,548
1770902820,1.3638,1.36401,1.36372,1.36401,387
1770903000,1.364,1.36408,1.36338,1.36402,632
1770903180,1.36402,1.36454,1.36393,1.36452,694
1770903360,1.36452,1.36504,1.3644,1.3648,626
1770903540,1.3648,1.3652,1.36458,1.3651,541
1770903720,1.3651,1.3651,1.36456,1.36462,538
1770903900,1.36463,1.36501,1.36458,1.3649,630
1770904080,1.3649,1.36508,1.36458,1.365,632
1770904260,1.36502,1.36512,1.3647,1.36483,568
1770904440,1.36482,1.365,1.36478,1.36484,497
1770904620,1.36486,1.365,1.36474,1.365,526
1770904800,1.36502,1.36514,1.36469,1.36478,730
1770904980,1.36479,1.36494,1.36468,1.36468,553
1770905160,1.36468,1.36512,1.36421,1.36505,676
1770905340,1.36504,1.3657,1.36504,1.3655,682
1770905520,1.3655,1.3656,1.36434,1.36472,1276
1770905700,1.3647,1.3653,1.36468,1.36488,987
1770905880,1.36488,1.36542,1.36476,1.36533,767
1770906060,1.36534,1.36563,1.36521,1.36528,579
1770906240,1.36528,1.36581,1.36526,1.36574,711
1770906420,1.36573,1.36592,1.36558,1.36569,735
1770906600,1.36568,1.36639,1.36568,1.36622,973
1770906780,1.36622,1.36666,1.3661,1.36658,832
1770906960,1.36659,1.36662,1.36592,1.36622,708
1770907140,1.36622,1.36692,1.36614,1.36623,644
1770907320,1.36624,1.3665,1.366,1.36622,888
1770907500,1.36623,1.36682,1.3662,1.36633,715
1770907680,1.36632,1.36656,1.36616,1.36652,798
1770907860,1.36652,1.36652,1.366,1.36622,871
1770908040,1.36622,1.36653,1.36618,1.36631,823
1770908220,1.36632,1.36648,1.36606,1.36647,594
1770908400,1.36646,1.367,1.36622,1.36678,1019
1770908580,1.36679,1.36681,1.36644,1.3666,788
1770908760,1.36661,1.36661,1.36621,1.3663,950
1770908940,1.36632,1.36692,1.36622,1.36687,682
1770909120,1.36686,1.36714,1.3667,1.3668,545
1770909300,1.36681,1.36716,1.36678,1.36709,826
1770909480,1.36706,1.36707,1.36644,1.36645,804
1770909660,1.36646,1.3666,1.36631,1.36652,668
1770909840,1.36653,1.36666,1.36647,1.36656,515
1770910020,1.36656,1.36666,1.36647,1.36659,503
1770910200,1.3666,1.36696,1.36638,1.36639,550
1770910380,1.3664,1.36646,1.36538,1.36563,712
1770910560,1.3656,1.36596,1.36524,1.36524,708
1770910740,1.36526,1.3657,1.36526,1.3656,603
1770910920,1.36561,1.36564,1.36522,1.36522,665
1770911100,1.36522,1.36546,1.3651,1.36521,761
1770911280,1.36522,1.36593,1.36517,1.3652,748
1770911460,1.3652,1.36578,1.365,1.36574,729
1770911640,1.36574,1.36581,1.36499,1.36513,780
1770911820,1.36514,1.36562,1.36514,1.3654,724
1770912000,1.36539,1.36582,1.36512,1.36512,1018
1770912180,1.36512,1.36562,1.36506,1.36536,1019
1770912360,1.36534,1.36535,1.365,1.365,821
1770912540,1.36501,1.36512,1.3641,1.3641,999
1770912720,1.3641,1.3641,1.3629,1.36312,1513
1770912900,1.36314,1.36344,1.36261,1.36278,1932
1770913080,1.36277,1.36316,1.3625,1.36271,1638
1770913260,1.36272,1.36287,1.36233,1.36286,1770
1770913440,1.36286,1.36291,1.3619,1.36223,1723
1770913620,1.36224,1.36252,1.36185,1.3623,1468
1770913800,1.36226,1.36267,1.36212,1.36266,1501
1770913980,1.36266,1.36298,1.36238,1.36278,1882
1770914160,1.36278,1.36296,1.36232,1.36263,1494
1770914340,1.36261,1.36325,1.36208,1.36324,1435
1770914520,1.36324,1.36358,1.36304,1.36306,1389
1770914700,1.36307,1.36314,1.3618,1.36182,1380
1770914880,1.36182,1.36206,1.36162,1.36204,1616
1770915060,1.36203,1.36228,1.36186,1.36197,1145
1770915240,1.36196,1.36254,1.36189,1.36248,1454
1770915420,1.36248,1.3633,1.36245,1.36323,1079
1770915600,1.36324,1.36324,1.36244,1.36294,1481
1770915780,1.36294,1.36294,1.36206,1.36208,1043
1770915960,1.36209,1.3633,1.36203,1.36263,1303
1770916140,1.36262,1.36286,1.36242,1.36246,871
1770916320,1.36244,1.3628,1.36219,1.36231,1150
1770916500,1.3623,1.36282,1.36218,1.3623,991
1770916680,1.36231,1.36292,1.36198,1.36288,1232
1770916860,1.3629,1.36326,1.36274,1.3628,1068
1770917040,1.36281,1.36308,1.36264,1.363,1091
1770917220,1.36299,1.36312,1.36225,1.36231,820
1770917400,1.36228,1.36248,1.36178,1.36207,1180
1770917580,1.36208,1.36284,1.36202,1.36273,1117
1770917760,1.36274,1.36297,1.36261,1.36272,927
1770917940,1.36271,1.36271,1.3622,1.36238,1204
1770918120,1.36238,1.36264,1.3623,1.36242,713
1770918300,1.36242,1.36246,1.36198,1.36244,774
1770918480,1.36246,1.36257,1.36212,1.36221,1048
1770918660,1.36222,1.36254,1.36212,1.36219,839
1770918840,1.36219,1.3622,1.36184,1.36211,789
1770919020,1.3621,1.36212,1.36189,1.36192,600
1770919200,1.36192,1.36244,1.36186,1.36212,926
1770919380,1.36214,1.36214,1.36186,1.362,683
1770919560,1.362,1.362,1.36145,1.36152,877
1770919740,1.36152,1.36152,1.3612,1.36122,843
1770919920,1.36122,1.3613,1.3609,1.36094,688
1770920100,1.36095,1.36108,1.36068,1.3607,716
1770920280,1.3607,1.36102,1.36062,1.36087,672
1770920460,1.36086,1.36086,1.36049,1.36056,704
1770920640,1.36056,1.36104,1.36052,1.36091,742
1770920820,1.36092,1.36118,1.36066,1.36087,766
1770921000,1.36088,1.36106,1.36075,1.36083,617
1770921180,1.36082,1.36135,1.36082,1.36126,454
1770921360,1.36128,1.36148,1.36105,1.36141,592
1770921540,1.3614,1.36154,1.36126,1.36145,634
1770921720,1.36146,1.3616,1.36135,1.36146,444
1770921900,1.36144,1.3616,1.3613,1.36139,468
1770922080,1.36139,1.36182,1.36138,1.36168,493
1770922260,1.36168,1.36176,1.36148,1.36166,572
1770922440,1.36165,1.36184,1.36159,1.36172,526
1770922620,1.36172,1.3619,1.36155,1.36166,694
1770922800,1.36166,1.36198,1.36155,1.36161,714
1770922980,1.3616,1.36179,1.3615,1.36173,305
1770923160,1.36174,1.36192,1.36172,1.36192,422
1770923340,1.36192,1.3621,1.36187,1.36192,560
1770923520,1.36192,1.3621,1.36181,1.3619,445
1770923700,1.36193,1.36244,1.36192,1.36238,493
1770923880,1.3624,1.36241,1.36228,1.3624,263
1770924060,1.36238,1.3624,1.36208,1.36216,395
1770924240,1.36217,1.3623,1.36198,1.3621,502
1770924420,1.36212,1.36213,1.362,1.3621,569
1770924600,1.3621,1.36233,1.36205,1.3623,366
1770924780,1.36231,1.36251,1.3623,1.36244,323
1770924960,1.36244,1.3625,1.36219,1.36222,498
1770925140,1.36224,1.36232,1.36218,1.36231,437
1770925320,1.36231,1.36234,1.36212,1.36219,344
1770925500,1.3622,1.36222,1.36202,1.3621,778
1770925680,1.3621,1.36233,1.36202,1.3623,679
1770925860,1.36229,1.36258,1.36208,1.36251,551
1770926040,1.3625,1.36267,1.36248,1.36253,518
1770926220,1.36252,1.36262,1.3623,1.3624,444
1770926400,1.3624,1.36248,1.3623,1.3623,449
1770926580,1.3623,1.3624,1.36228,1.36235,505
1770926760,1.36236,1.36247,1.36232,1.36242,527
1770926940,1.36242,1.36242,1.36215,1.3622,464
1770927120,1.3622,1.36242,1.36217,1.3624,346
1770927300,1.36242,1.36243,1.36208,1.3621,618
1770927480,1.3621,1.36222,1.36209,1.36212,323
1770927660,1.36211,1.36213,1.36198,1.362,122
1770927840,1.362,1.36218,1.36197,1.3621,272
1770928020,1.3621,1.3621,1.36188,1.36188,249
1770928200,1.36187,1.36187,1.3615,1.36158,539
1770928380,1.36156,1.36185,1.36155,1.36185,453
1770928560,1.36186,1.36192,1.36178,1.3619,376
1770928740,1.36188,1.36222,1.36188,1.36216,229
1770928920,1.36216,1.36216,1.36206,1.36212,301
1770929100,1.36212,1.36212,1.36194,1.36198,295
1770929280,1.36199,1.36222,1.36199,1.36208,392
1770929460,1.36206,1.36208,1.3618,1.36208,509
1770929640,1.36208,1.36222,1.36192,1.36198,623
1770929820,1.36198,1.36228,1.36196,1.36216,367
1770930000,1.36216,1.3623,1.36208,1.3623,211
1770930180,1.36232,1.36239,1.3621,1.36212,218
1770930360,1.3621,1.36229,1.3621,1.3621,177
1770930540,1.3621,1.36214,1.36204,1.36205,197
1770930720,1.36204,1.3622,1.36204,1.36211,129
1770930900,1.36212,1.36212,1.36185,1.36196,155
1770931080,1.36197,1.36208,1.36178,1.36199,203
1770931260,1.362,1.36208,1.36198,1.36202,121
1770931440,1.36202,1.36205,1.36188,1.36192,104
1770931620,1.36191,1.36197,1.36188,1.36191,142
1770931800,1.36192,1.36204,1.3619,1.36202,259
1770931980,1.36202,1.36207,1.36187,1.36188,144
1770932160,1.36188,1.36202,1.36187,1.36191,69
1770932340,1.36192,1.36194,1.36172,1.36188,164
1770932520,1.36188,1.36192,1.36188,1.36192,64
1770932700,1.36192,1.36242,1.36192,1.3624,231
1770932880,1.36239,1.36244,1.36226,1.3624,473
1770933060,1.3624,1.3624,1.36227,1.3623,421
1770933240,1.36229,1.36229,1.36218,1.3622,141
1770933420,1.36221,1.36231,1.36218,1.36224,166
1770933780,1.36219,1.36224,1.36189,1.36207,7
1770933960,1.36194,1.36242,1.36187,1.36193,13
1770934140,1.36186,1.36212,1.36186,1.36192,34
1770934320,1.36192,1.36206,1.36191,1.362,26
1770934500,1.36196,1.36258,1.36192,1.36244,44
1770934680,1.36238,1.36268,1.36236,1.3625,113
1770934860,1.36262,1.36266,1.36224,1.36249,56
1770935040,1.36247,1.36259,1.3621,1.36237,62
1770935220,1.36236,1.36244,1.362,1.36208,66
1770935400,1.3621,1.36224,1.36198,1.36222,66
1770935580,1.36222,1.36228,1.3622,1.36224,30
1770935760,1.36224,1.36226,1.36224,1.36226,28
1770935940,1.36226,1.36228,1.36226,1.36226,22
1770936120,1.36226,1.36228,1.36224,1.36226,23
1770936300,1.36226,1.36227,1.36222,1.36224,53
1770936480,1.36224,1.36225,1.36221,1.36224,15
1770936660,1.36224,1.36226,1.36222,1.36226,17
1770936840,1.36226,1.36234,1.36226,1.36228,26
1770937020,1.36228,1.3623,1.362,1.36219,80
1770937200,1.3622,1.36234,1.36183,1.3619,146
1770937380,1.36193,1.36213,1.36193,1.36209,45
1770937560,1.36206,1.36217,1.36206,1.36216,40
1770937740,1.36214,1.36216,1.36204,1.36208,56
1770937920,1.36209,1.3622,1.36206,1.36216,53
1770938100,1.36216,1.36226,1.36216,1.36224,40
1770938280,1.36225,1.36225,1.36204,1.36205,94
1770938460,1.36206,1.36212,1.36204,1.36206,75
1770938640,1.36205,1.36206,1.36195,1.36195,91
1770938820,1.36196,1.36211,1.36182,1.36183,161
1770939000,1.36184,1.36196,1.36176,1.36189,149
1770939180,1.3619,1.36213,1.36186,1.36212,133
1770939360,1.36212,1.36212,1.36192,1.362,134
1770939540,1.362,1.3621,1.362,1.36207,65
1770939720,1.36206,1.36206,1.36191,1.36192,91
1770939900,1.36192,1.36192,1.36168,1.36172,75
1770940080,1.36172,1.3618,1.36172,1.36172,36
1770940260,1.36172,1.3618,1.36172,1.36172,58
1770940440,1.36172,1.3618,1.3617,1.36179,59
1770940620,1.36178,1.36194,1.36176,1.36184,115
1770940800,1.36184,1.36192,1.36174,1.36189,265
1770940980,1.36191,1.36216,1.3618,1.36181,237
1770941160,1.36182,1.36203,1.36179,1.362,213
1770941340,1.36201,1.36213,1.36196,1.36206,226
1770941520,1.36206,1.3621,1.362,1.36206,189
1770941700,1.36207,1.36212,1.36186,1.36201,232
1770941880,1.362,1.36202,1.36184,1.36192,240
1770942060,1.36191,1.362,1.36185,1.362,168
1770942240,1.36198,1.36202,1.36189,1.362,191
1770942420,1.36199,1.36199,1.36174,1.36174,163
1770942600,1.36172,1.36192,1.36172,1.36182,167
1770942780,1.36181,1.36203,1.36181,1.36203,266
1770942960,1.36202,1.36212,1.36188,1.36188,233
1770943140,1.36188,1.36191,1.36172,1.3618,270
1770943320,1.36179,1.36183,1.36161,1.36182,277
1770943500,1.36182,1.36182,1.3617,1.36172,387
1770943680,1.36172,1.36173,1.36152,1.3616,366
1770943860,1.36156,1.3619,1.36153,1.36187,632
1770944040,1.36188,1.36188,1.36166,1.36178,509
1770944220,1.36178,1.36222,1.36178,1.36217,504
1770944400,1.36216,1.36226,1.36184,1.36203,826
1770944580,1.36203,1.3621,1.3616,1.3618,545
1770944760,1.36182,1.36216,1.3618,1.36201,537
1770944940,1.36202,1.36204,1.36176,1.36176,367
1770945120,1.36176,1.362,1.36164,1.36192,515
1770945300,1.36192,1.36214,1.36186,1.36192,620
1770945480,1.36192,1.36206,1.3618,1.36181,370
1770945660,1.3618,1.36191,1.36172,1.36184,360
1770945840,1.36183,1.36184,1.36128,1.36131,267
1770946020,1.3613,1.3615,1.36121,1.36147,328
1770946200,1.36146,1.3618,1.36136,1.3618,378
1770946380,1.3618,1.36198,1.36176,1.36179,242
1770946560,1.36178,1.3619,1.36172,1.36186,367
1770946740,1.36186,1.36191,1.36179,1.36182,220
1770946920,1.36182,1.36186,1.36166,1.3617,282
1770947100,1.36166,1.3618,1.36163,1.36176,295
1770947280,1.36176,1.36194,1.36174,1.36192,183
1770947460,1.36192,1.36202,1.3618,1.36183,162
1770947640,1.36182,1.36182,1.3615,1.36154,397
1770947820,1.36154,1.3617,1.36136,1.3617,493
1770948000,1.3617,1.3618,1.36156,1.36172,375
1770948180,1.36172,1.36186,1.36142,1.36144,514
1770948360,1.36143,1.36143,1.36128,1.3613,321
1770948540,1.3613,1.36156,1.36128,1.36154,378
1770948720,1.36156,1.36161,1.36142,1.36144,345
1770948900,1.36143,1.36172,1.36142,1.3617,331
1770949080,1.36171,1.36178,1.3616,1.36177,176
1770949260,1.36176,1.36208,1.3617,1.36206,255
1770949440,1.36206,1.36212,1.36188,1.3619,212
1770949620,1.3619,1.362,1.3618,1.36197,335
1770949800,1.36198,1.36221,1.36195,1.36203,243
1770949980,1.36202,1.36204,1.36188,1.36188,177
1770950160,1.36189,1.36199,1.36189,1.36194,101
1770950340,1.36192,1.36204,1.36179,1.36204,152
1770950520,1.36206,1.36212,1.36198,1.36211,193
1770950700,1.3621,1.36242,1.36204,1.36238,225
1770950880,1.36238,1.36239,1.3621,1.3622,139
1770951060,1.3622,1.3624,1.3622,1.36232,166
1770951240,1.36232,1.36234,1.3622,1.3622,92
1770951420,1.3622,1.3622,1.362,1.36202,166
1770951600,1.36204,1.36226,1.36194,1.36196,123
1770951780,1.36194,1.36209,1.36192,1.36203,127
1770951960,1.36202,1.36203,1.3619,1.36192,105
1770952140,1.36192,1.36192,1.36164,1.36164,148
1770952320,1.36164,1.3618,1.36164,1.3617,114
1770952500,1.3617,1.36183,1.36169,1.36182,126
1770952680,1.36182,1.36183,1.3617,1.36172,171
1770952860,1.36172,1.36193,1.36163,1.36182,270
1770953040,1.36181,1.36192,1.3617,1.36171,205
1770953220,1.36172,1.36173,1.36148,1.3615,149
1770953400,1.36152,1.36178,1.3615,1.3617,171
1770953580,1.36169,1.36198,1.36169,1.3619,226
1770953760,1.36188,1.36194,1.36182,1.3619,215
1770953940,1.36188,1.3619,1.36168,1.3617,160
1770954120,1.36171,1.36186,1.3617,1.3618,150
1770954300,1.36182,1.36182,1.36171,1.36172,140
1770954480,1.36172,1.3618,1.36162,1.36164,175
1770954660,1.36164,1.36168,1.36151,1.36158,278
1770954840,1.36156,1.36162,1.36151,1.3616,278
1770955020,1.3616,1.36161,1.36142,1.36152,219
1770955200,1.36151,1.36169,1.36145,1.36162,222
1770955380,1.36162,1.36164,1.36152,1.36162,268
1770955560,1.36162,1.36164,1.3615,1.3615,158
1770955740,1.36152,1.36162,1.36151,1.36155,181
1770955920,1.36156,1.36156,1.36142,1.36154,210
1770956100,1.36154,1.36172,1.36154,1.36172,140
1770956280,1.36172,1.36174,1.36142,1.36144,243
1770956460,1.36144,1.36157,1.36142,1.36153,185
1770956640,1.36153,1.36158,1.36148,1.36154,171
1770956820,1.36154,1.36158,1.3615,1.36154,128
1770957000,1.36154,1.36158,1.36138,1.3614,197
1770957180,1.3614,1.3614,1.3613,1.36134,222
1770957360,1.36135,1.36138,1.36124,1.36131,268
1770957540,1.36132,1.36146,1.36128,1.3613,173
1770957720,1.3613,1.3614,1.36126,1.36132,349
1770957900,1.36132,1.36144,1.3612,1.36122,147
1770958080,1.36122,1.36124,1.36104,1.36108,258
1770958260,1.36108,1.36108,1.3609,1.36097,340
1770958440,1.36098,1.36115,1.36096,1.36112,123
1770958620,1.36112,1.36124,1.36105,1.36122,175
1770958800,1.36122,1.36148,1.36106,1.36137,586
1770958980,1.36136,1.36138,1.361,1.36102,215
1770959160,1.36102,1.3611,1.36088,1.36092,322
1770959340,1.36092,1.36118,1.36092,1.36111,300
1770959520,1.3611,1.36114,1.36098,1.361,150
1770959700,1.361,1.36108,1.36088,1.36089,189
1770959880,1.3609,1.36108,1.3609,1.36106,216
1770960060,1.36106,1.36128,1.36103,1.36112,204
1770960240,1.36114,1.36124,1.36103,1.36123,317
1770960420,1.36122,1.36128,1.36102,1.36106,540
1770960600,1.36105,1.36112,1.36097,1.361,242
1770960780,1.361,1.361,1.36066,1.36081,441
1770960960,1.36082,1.36088,1.36072,1.36083,243
1770961140,1.36084,1.36092,1.36073,1.36076,218
1770961320,1.36076,1.36078,1.36052,1.36053,273
1770961500,1.36054,1.36066,1.36032,1.36042,251
1770961680,1.36042,1.36042,1.3601,1.36014,267
1770961860,1.36016,1.3602,1.35998,1.36002,229
1770962040,1.36002,1.3602,1.36,1.36014,310
1770962220,1.36015,1.36042,1.36014,1.3604,283
1770962400,1.36039,1.3606,1.36024,1.36052,410
1770962580,1.3605,1.36054,1.36004,1.36024,488
1770962760,1.36024,1.36062,1.36023,1.36059,392
1770962940,1.3606,1.36067,1.36049,1.3606,333
1770963120,1.3606,1.3606,1.36036,1.3605,364
1770963300,1.3605,1.3605,1.36023,1.36034,232
1770963480,1.36034,1.36054,1.36032,1.36054,296
1770963660,1.36053,1.36062,1.36042,1.36059,324
1770963840,1.36058,1.3606,1.35966,1.35978,469
1770964020,1.35978,1.35988,1.35968,1.35986,358
1770964200,1.35986,1.35994,1.35978,1.35984,400
1770964380,1.35984,1.35986,1.3596,1.35961,455
1770964560,1.35962,1.35988,1.35948,1.35963,516
1770964740,1.35962,1.35969,1.35947,1.35954,376
1770964920,1.35954,1.35968,1.35949,1.35952,293
1770965100,1.35955,1.35988,1.35955,1.35984,384
1770965280,1.35984,1.36015,1.35982,1.36012,292
1770965460,1.36012,1.36022,1.36002,1.36006,253
1770965640,1.36008,1.36032,1.36,1.36022,238
1770965820,1.36022,1.36034,1.36017,1.36018,238
1770966000,1.36018,1.3602,1.35968,1.35971,510
1770966180,1.35972,1.35982,1.35963,1.35973,380
1770966360,1.35971,1.35971,1.35926,1.3594,407
1770966540,1.3594,1.35941,1.35906,1.35916,378
1770966720,1.35918,1.35962,1.35912,1.35961,539
1770966900,1.3596,1.36018,1.3596,1.36002,805
1770967080,1.36001,1.36012,1.35996,1.3601,382
1770967260,1.3601,1.36022,1.35999,1.36004,223
1770967440,1.36002,1.3602,1.35981,1.36004,365
1770967620,1.36004,1.36023,1.36003,1.36019,208
1770967800,1.36018,1.36028,1.36001,1.36018,379
1770967980,1.36018,1.36024,1.35978,1.3598,275
1770968160,1.35982,1.35999,1.35926,1.35951,660
1770968340,1.35952,1.35954,1.35928,1.35951,387
1770968520,1.35954,1.36169,1.35952,1.36132,837
1770968700,1.36129,1.36144,1.36089,1.361,491
1770968880,1.361,1.3612,1.36098,1.36102,313
1770969060,1.36101,1.36144,1.36092,1.36144,499
1770969240,1.36144,1.36164,1.36138,1.36163,424
1770969420,1.36163,1.36166,1.36134,1.36147,628
1770969600,1.36146,1.36178,1.3614,1.36163,773
1770969780,1.36162,1.36184,1.3614,1.36182,736
1770969960,1.36183,1.36198,1.36162,1.36192,566
1770970140,1.36191,1.36191,1.36142,1.36142,624
1770970320,1.36142,1.36164,1.36138,1.36156,508
1770970500,1.36156,1.36176,1.36128,1.36132,420
1770970680,1.36132,1.36146,1.36114,1.3613,489
1770970860,1.3613,1.36164,1.36124,1.36162,519
1770971040,1.3616,1.3616,1.36136,1.3615,345
1770971220,1.36149,1.36171,1.36147,1.3616,442
1770971400,1.36162,1.36198,1.36132,1.36192,498
1770971580,1.36189,1.36203,1.36151,1.36189,532
1770971760,1.36192,1.36204,1.36182,1.36201,538
1770971940,1.362,1.36211,1.3618,1.36209,388
1770972120,1.3621,1.36212,1.3617,1.36199,547
1770972300,1.36198,1.3625,1.36184,1.3623,539
1770972480,1.3623,1.36264,1.3623,1.36254,664
1770972660,1.36254,1.36276,1.36232,1.36258,502
1770972840,1.36259,1.36288,1.36259,1.3627,376
1770973020,1.36272,1.36272,1.36224,1.36233,593
1770973200,1.36232,1.36278,1.36222,1.36241,452
1770973380,1.36241,1.36243,1.36217,1.36235,404
1770973560,1.36236,1.3625,1.36221,1.36247,386
1770973740,1.3625,1.36268,1.36244,1.36262,391
1770973920,1.36262,1.36283,1.36249,1.3626,443
1770974100,1.36261,1.36278,1.36246,1.36251,385
1770974280,1.3625,1.36252,1.3623,1.36242,463
1770974460,1.36244,1.36256,1.3623,1.36234,297
1770974640,1.36235,1.36252,1.36222,1.36232,335
1770974820,1.36231,1.3624,1.36218,1.36234,322
1770975000,1.36236,1.3624,1.3622,1.36238,453
1770975180,1.36236,1.36241,1.36212,1.36213,236
1770975360,1.36212,1.36234,1.36212,1.36233,310
1770975540,1.36234,1.36244,1.36214,1.36243,479
1770975720,1.36242,1.36281,1.36232,1.3627,386
1770975900,1.3627,1.36279,1.3625,1.3627,232
1770976080,1.36271,1.36296,1.36271,1.36296,248
1770976260,1.36296,1.36296,1.3626,1.36262,289
1770976440,1.36259,1.36264,1.3623,1.3625,317
1770976620,1.3625,1.3626,1.36224,1.36226,233
1770976800,1.36228,1.36234,1.36208,1.36217,309
1770976980,1.36216,1.36248,1.36206,1.3623,408
1770977160,1.3623,1.36234,1.36192,1.36192,322
1770977340,1.36191,1.36218,1.36186,1.36216,420
1770977520,1.36216,1.36244,1.3621,1.36216,463
1770977700,1.36216,1.36233,1.3621,1.36214,348
1770977880,1.36214,1.36264,1.36214,1.36264,463
1770978060,1.36264,1.36275,1.36228,1.3623,457
1770978240,1.3623,1.36244,1.36219,1.36226,262
1770978420,1.36226,1.36254,1.36224,1.36238,220
1770978600,1.36236,1.36244,1.36229,1.3623,246
1770978780,1.3623,1.36232,1.3621,1.36212,365
1770978960,1.36214,1.36233,1.36212,1.36226,267
1770979140,1.36226,1.36234,1.36212,1.36222,465
1770979320,1.36222,1.36237,1.36201,1.36202,426
1770979500,1.36202,1.36208,1.36178,1.36179,259
1770979680,1.3618,1.36181,1.3615,1.36179,407
1770979860,1.36182,1.36189,1.36158,1.36163,537
1770980040,1.36165,1.36204,1.36164,1.36183,398
1770980220,1.36182,1.36191,1.36166,1.36185,546
1770980400,1.36184,1.36192,1.36159,1.36187,580
1770980580,1.36188,1.36194,1.36152,1.36157,524
1770980760,1.36156,1.36169,1.3613,1.36132,516
1770980940,1.36132,1.36146,1.36099,1.36108,392
1770981120,1.36109,1.36134,1.36094,1.36134,424
1770981300,1.36133,1.36141,1.3611,1.3612,593
1770981480,1.36117,1.3613,1.36104,1.36114,318
1770981660,1.36114,1.3613,1.36101,1.3611,453
1770981840,1.3611,1.3611,1.36078,1.36088,392
1770982020,1.36088,1.361,1.3608,1.36091,347
1770982200,1.36092,1.36094,1.3606,1.3607,300
1770982380,1.3607,1.36106,1.36069,1.36106,451
1770982560,1.36108,1.36116,1.36088,1.36091,349
